Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,BohoIS-02,,"Indian Boho Scarves",5056368327889,,3.03,1,Scarf,3.03,"Indian Boho Scarves - 50x180cm - Random Blues",6,0.082,0.082,"50x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(41, 105, 176);""><strong>Indian Boho Scarves - Random Blues</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random BluesEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/aYE1Q2DvxOCpPkGOC_VLL4QR3OqaofWxLxXmT-IaWyg/bG9jYWw6Ly9tZWRpYS9IRy82Qy82MFIzMEMxRzZXUjM2Q0hHL2VhNzI2ZjRlLmpwZWc, https://media.aiku.io/2zv7-7Y9eiGxjiQVdOrzC7kw3fP-wL-YulSIl1Dw9Y8/bG9jYWw6Ly9tZWRpYS9ISC82Qy82MFIzMEMxRzZXUjM2Q0hILzJkNDgzOTY3LmpwZWc, https://media.aiku.io/8m1TomKn4pcWjBGDPiMmJ8DC6H002VSeNJKGxzeaghk/bG9jYWw6Ly9tZWRpYS9ISi82Qy82MFIzMEMxRzZXUjM2Q0hKL2M2Y2VhNjM2LmpwZWc","2025-11-20 18:45:44+00","2025-11-12 08:29:10+00",,"2025-09-11 09:18:35+00",410
Active,BohoIS-04,,"Indian Boho Scarves",5056368327902,,3.03,1,Scarf,3.03,"Indian Boho Scarves - 50x180cm - Random Colours With Gold Thread",6,0.082,0.082,"50x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(0, 0, 0);""><strong>Indian Boho Scarves - Random Colours with Gold Thread</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random Colours with Gold ThreadEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/XXzpRZiDXXt-o1p-sH4Iylphjupahjto4hI3KQmDySs/bG9jYWw6Ly9tZWRpYS9ITi82Qy82MFIzMEMxRzZXUjM2Q0hOL2NiY2MwMGNjLmpwZWc, https://media.aiku.io/78Jz-4MCeVchb7GRasr1w2zMIbZ_cX7_1BGT5VyEnsI/bG9jYWw6Ly9tZWRpYS9IUC82Qy82MFIzMEMxRzZXUjM2Q0hQLzdlZTJmZDFjLmpwZWc","2025-12-09 19:59:23+00","2025-11-12 08:29:11+00",,"2025-09-11 09:18:38+00",417
Active,BohoIS-05,,"Indian Boho Scarves",5056368327919,,3.71,1,Scarf,3.71,"Large Indian Boho Scarves - 75x180cm - Random Purples",7.2,0.1,0.1,"70x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(85, 57, 130);""><strong>Indian Boho Scarves - Random Purples</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random PurplesEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/fVUkPefbPpcl1fsb1O6JfsUyYtGyHvf-LLeVxCzCEgI/bG9jYWw6Ly9tZWRpYS9IUS82Qy82MFIzMEMxRzZXUjM2Q0hRLzg1NGIyMDNhLmpwZWc, https://media.aiku.io/XluDSMW2Q-RQPmC8TbFiSh22glIDXeDxf_3NiVUdl_I/bG9jYWw6Ly9tZWRpYS9IUi82Qy82MFIzMEMxRzZXUjM2Q0hSLzU1NzMzNDBkLmpwZWc","2025-11-20 18:45:44+00","2025-10-24 10:42:13+00",,"2025-09-11 09:18:39+00",810
Active,BohoIS-06,,"Indian Boho Scarves",5056368327926,,3.71,1,Scarf,3.71,"Large Indian Boho Scarves - 75x180cm - Random Blues",7.2,0.1,0.1,"70x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(61, 142, 185);""><strong>Indian Boho Scarves - Random Blues</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random BluesEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/u3RVnRe-piFFcaYr2eVoBFcYKFCi5PY05WSGMgcwPiA/bG9jYWw6Ly9tZWRpYS9IUy82Qy82MFIzMEMxRzZXUjM2Q0hTLzA0ZGQ5YWE3LmpwZWc, https://media.aiku.io/5bmxHuQkYh66J1COEi2cscKngns7soQB30o2NG3tDoI/bG9jYWw6Ly9tZWRpYS9TRy82Qy82MFIzMEMxRzZXUjM2Q1NHLzg1YWU0N2ZmLmpwZWc","2025-11-20 18:45:44+00","2025-11-20 13:45:59+00",,"2025-09-11 09:18:40+00",840
Active,BohoIS-07,,"Indian Boho Scarves",5056368327933,,3.71,1,Scarf,3.71,"Large Indian Boho Scarves - 75x180cm - Random Greens",7.2,0.1,0.1,"70x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(26, 188, 156);""><strong>Indian Boho Scarves - Random Greens</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random GreensEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/HPDgiM37J2VwZY0wzllCVNf4NaPyOtYrGhGFeta1JgA/bG9jYWw6Ly9tZWRpYS9TSC82Qy82MFIzMEMxRzZXUjM2Q1NIL2UyYzFjMjQ5LmpwZWc, https://media.aiku.io/TCLBsLT_WGBV1u3fGWqSW1XjAtcF1vh7Fa3TCvzs77Q/bG9jYWw6Ly9tZWRpYS9TSi82Qy82MFIzMEMxRzZXUjM2Q1NKLzg1MjFmZTc3LmpwZWc","2025-12-09 19:59:23+00","2025-11-18 11:49:46+00",,"2025-09-11 09:18:42+00",699
Active,BohoIS-08,,"Indian Boho Scarves",5056368327940,,3.71,1,Scarf,3.71,"Large Indian Boho Scarves - 75x180cm - Random Colours with Gold Thread",7.2,0.1,0.1,"70x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(40, 50, 78);""><strong>Indian Boho Scarves - Random Colours with Gold Thread</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random Colours with Gold ThreadEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/S1nUamHFOM74Tc2s6cr_sDQQOkOHV21FaD5slz2pzrk/bG9jYWw6Ly9tZWRpYS9TSy82Qy82MFIzMEMxRzZXUjM2Q1NLLzk2ZGFhYjUwLmpwZWc, https://media.aiku.io/qvLADHg2DLaKWMPbguOCcZv_ClQAzYSrTVCDgypgs68/bG9jYWw6Ly9tZWRpYS9TTS82Qy82MFIzMEMxRzZXUjM2Q1NNLzJjYmZmMTQ1LmpwZWc","2025-12-08 15:36:05+00","2025-12-08 15:36:05+00",,"2025-09-11 09:18:43+00",840
Active,BohoIS-03,,"Indian Boho Scarves",5056368327896,,3.03,1,Scarf,3.03,"Indian Boho Scarves - 50x180cm - Random Greens",6,0.082,0.082,"50x180 (cm)","Cotton, polyester, Rayon","<p><span style=""color: rgb(65, 168, 95);""><strong>Indian Boho Scarves - Random Greens</strong></span></p><p><span style=""color: rgb(75, 80, 88);"">Each scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.</span></p><p><span style=""color: rgb(75, 80, 88);""><strong>Please note:</strong> As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.</span></p><p><strong><span style=""color: rgb(75, 80, 88);"">Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.</span></strong></p><p>▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;</p><p>▪️ Material:&nbsp;100% cotton</p><p>▪️ Care Instruction: Hand wash only&nbsp;</p><p>▪️ Origin: India</p><p><strong><em>Sold as 1 single scarf</em></strong></p><p><span style=""color: rgb(243, 121, 52);""><strong>*Please specify which colour is preferred at checkout*</strong>&nbsp;</span></p>","Indian Boho Scarves - Random GreensEach scarf is a masterpiece of color and culture, blending the vibrancy of India with a Bohemian twist. These scarves are a perfect addition to your store, offering a burst of color and elegance at an unbeatable price.Please note: As these scarves have undergone an extended shipping process, we recommend giving them a brief airing out or a gentle wash before displaying them to your valued customers.Wear them as scarves, shawls, or even as a head wrap &ndash; these scarves will effortlessly refresh any outfit.▪️ Size: 56 x 183 cm (22 x 72 in)&nbsp;▪️ Material:&nbsp;100% cotton▪️ Care Instruction: Hand wash only&nbsp;▪️ Origin: IndiaSold as 1 single scarf*Please specify which colour is preferred at checkout*&nbsp;",IND,6214900019,6.4%,,Normal,"https://media.aiku.io/NUDEH0O2GkSBtgLz4BV7MZutleYTDBTmanRkd7GJtyA/bG9jYWw6Ly9tZWRpYS9ISy82Qy82MFIzMEMxRzZXUjM2Q0hLLzZkMDY2NjBlLmpwZWc, https://media.aiku.io/_N6X5e3nSHreftdzS-JkHlHqP0K6piBYh3qzhjMC2Tc/bG9jYWw6Ly9tZWRpYS9ITS82Qy82MFIzMEMxRzZXUjM2Q0hNL2Q1YjFmOTE4LmpwZWc","2025-12-09 19:59:23+00","2025-11-18 11:49:44+00",,"2025-09-11 09:18:36+00",308
Active,MANT-01,,"Mandala Sarongs",5055796509775,,7.3,1,Piece,7.3,"Pink Rose Mandela Sarong",15.65,0.2,0.2,"140x100 (cm)",Rayon,"<p>These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.</p><p><br></p><p>With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.</p><p>Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.</p><p><br></p><p>Size: Lenght 140cm, Width 100cm</p>","These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.Size: Lenght 140cm, Width 100cm",IDN,6214400090,5.3%,,Normal,"https://media.aiku.io/lZtOvjh31Q1TcnyL-cWekdpzCMmsw_YUJ1cTumpo9kQ/bG9jYWw6Ly9tZWRpYS8xRy9HRS82MFIzMEMxRzZNUktHRTFHLzZlZTc5MGMwLmpwZWc, https://media.aiku.io/t_tLs-ObT-OZ9tqG9Pp5gUuV1wExKTbja7nILLrxVjk/bG9jYWw6Ly9tZWRpYS8xSC9HRS82MFIzMEMxRzZNUktHRTFILzYzZTQxYTU0LmpwZWc, https://media.aiku.io/KYHcAdNvmMLiMAW6ls7JcjvuTlc5F4KpZDYVrOYsaMk/bG9jYWw6Ly9tZWRpYS8xSi9HRS82MFIzMEMxRzZNUktHRTFKL2NiMTg3YTAyLmpwZWc, https://media.aiku.io/szS4Z-vCfWZUxfBi6filsyqkcfEJ1ppPgZvHEd_6d8A/bG9jYWw6Ly9tZWRpYS8xSy9HRS82MFIzMEMxRzZNUktHRTFLLzkyYjQ3YmM3LmpwZWc, https://media.aiku.io/ij-SZqroyc2UxDfNcMtNoRicvhWZIiIpOjvNufRR0vA/bG9jYWw6Ly9tZWRpYS8xTS9HRS82MFIzMEMxRzZNUktHRTFNLzM0MmIwMTYxLmpwZWc","2025-11-17 18:08:09+00","2025-11-05 09:53:07+00",,"2025-09-11 07:07:59+00",93
Active,MANT-02,,"Mandala Sarongs",5055796509782,,7.3,1,Piece,7.3,"Ruby Lime  Mandela Sarong",15.65,0.2,0.2,"100x140 (cm)",Rayon,"<p>These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.</p><p><br></p><p>With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.</p><p>Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.</p><p><br></p><p>Size: Lenght 140cm, Width 100cm</p>","These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.Size: Lenght 140cm, Width 100cm",IDN,6214400090,5.3%,,Normal,"https://media.aiku.io/nQCVvb_9oo-8h-Ew5fB8zsDCt3tvQ66_0J5RGmBsLrY/bG9jYWw6Ly9tZWRpYS8xTi9HRS82MFIzMEMxRzZNUktHRTFOL2E3MTdhOWYzLmpwZWc, https://media.aiku.io/RbdC8VYrpRxR7hZU13QXnBgmUpl0evX21jeu2gH_JVM/bG9jYWw6Ly9tZWRpYS8xUC9HRS82MFIzMEMxRzZNUktHRTFQLzFhZTAwOTE5LmpwZWc, https://media.aiku.io/TINzxQtF8s7-s45C12g7zuwAj8B1zJ-pTcqLkR3TQTk/bG9jYWw6Ly9tZWRpYS8xUS9HRS82MFIzMEMxRzZNUktHRTFRLzU3ZjU0ZjRiLmpwZWc, https://media.aiku.io/Z4kPwHJMS-eWMAfeZ619Kp99PWZAJ_wgqu7kgaCgBII/bG9jYWw6Ly9tZWRpYS8xUi9HRS82MFIzMEMxRzZNUktHRTFSLzFlNzJkZWZjLmpwZWc","2025-11-18 10:59:56+00","2025-11-18 10:59:56+00",,"2025-09-11 07:08:02+00",74
Active,MANT-03,,"Mandala Sarongs",5055796511808,,7.3,1,Piece,7.3,"Teal Orange Mandela Sarong",15.65,0.2,0.2,"100x140 (cm)",Rayon,"<p>These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.</p><p><br></p><p>With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.</p><p>Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.</p><p><br></p><p>Size: Lenght 140cm, Width 100cm</p>","These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.Size: Lenght 140cm, Width 100cm",IDN,6214400090,5.3%,,Normal,"https://media.aiku.io/YIvBv4lXHWielcodTtcybNED9zx3QgcmomA0LrYU_s4/bG9jYWw6Ly9tZWRpYS8xUy9HRS82MFIzMEMxRzZNUktHRTFTLzI4NzUzYTA0LmpwZWc, https://media.aiku.io/svcKEZ0b4YiPjbqLzYrsok02U-oVYE0zIvjFzdzV1-g/bG9jYWw6Ly9tZWRpYS85Ry9HRS82MFIzMEMxRzZNUktHRTlHLzgwYzMwZWIyLmpwZWc, https://media.aiku.io/lMVecVCKiIgATrZSvicjB18NYv0QncEh3GwEBoYCRpU/bG9jYWw6Ly9tZWRpYS85SC9HRS82MFIzMEMxRzZNUktHRTlILzliNTQxMTQwLmpwZWc, https://media.aiku.io/ByHDZQJaMeKvFi4_RFsqm7gr1H1gdNyaAO1GY5ngjt4/bG9jYWw6Ly9tZWRpYS85Si9HRS82MFIzMEMxRzZNUktHRTlKLzEwOWFjMDZiLmpwZWc","2025-11-21 10:47:47+00","2025-11-21 10:47:47+00",,"2025-09-11 07:08:05+00",149
Active,MANT-05,,"Mandala Sarongs",5055796520114,,7.3,1,Piece,7.3,"Teal Purple Mandela Sarong",15.65,0.2,0.2,"100x140 (cm)",Rayon,"<p>These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.</p><p><br></p><p>With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.</p><p>Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.</p><p><br></p><p>Size: Lenght 140cm, Width 100cm</p>","These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.Size: Lenght 140cm, Width 100cm",IDN,6214400090,5.3%,,Normal,"https://media.aiku.io/D0iRpgcAN66H_8xLIJP-3Jx_2hgbysmpXYkz0EqVZt8/bG9jYWw6Ly9tZWRpYS85US9HRS82MFIzMEMxRzZNUktHRTlRLzM5OGJjNGNmLmpwZWc, https://media.aiku.io/zYUEfDizb_6RDlWCrEkNd6qrd_FuQ6yFmxCAXwAmIWU/bG9jYWw6Ly9tZWRpYS85Ui9HRS82MFIzMEMxRzZNUktHRTlSL2Q1M2I2ZTgyLmpwZWc","2025-12-09 20:00:03+00","2025-11-11 09:37:11+00",,"2025-09-11 07:08:12+00",321
Active,MANT-06,,"Mandala Sarongs",5055796520121,,7.3,1,Piece,7.3,"Lime Orange Mandela Sarong",15.65,0.2,0.2,"100x140 (cm)",Rayon,"<p>These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.</p><p><br></p><p>With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.</p><p>Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.</p><p><br></p><p>Size: Lenght 140cm, Width 100cm</p>","These Sarongs were made in a perfect size to wrap around the waist, also can be both sporty and elegant, perfect to be worn for any occasion, especially as a beachwear accessory.With the summer approaching and the chilly evenings, these Sarongs will definitely help, they are light, portable and fashionable.Bali Mandala Sarongs are featured in five different amazing designs. The scarves/Sarongs material are made from 100% rayon.Size: Lenght 140cm, Width 100cm",IDN,6214400090,5.3%,,Normal,"https://media.aiku.io/tgHPi1YRL980DYXBG-pnprzND-sj4VY_W3KImi9Czw0/bG9jYWw6Ly9tZWRpYS85Uy9HRS82MFIzMEMxRzZNUktHRTlTLzQxOGU0YTI5LmpwZWc, https://media.aiku.io/fVeZNv7r-OSTPGrDbbSS8VxMlQCBUGxK6v56Fu-Xuo4/bG9jYWw6Ly9tZWRpYS8xRy9KQy82MFIzMEMxRzZNUktKQzFHL2QyMzU0OGM5LmpwZWc, https://media.aiku.io/3bnlvKZt80v0JBKL8OCBAtrEYjNXj8YxV-nu-YFOZdY/bG9jYWw6Ly9tZWRpYS8xSC9KQy82MFIzMEMxRzZNUktKQzFILzY0OGU0ZWNiLmpwZWc, https://media.aiku.io/CF7wlKC_Q3S6sVshFxdVwKZZDUWvBfARXTH-c2_iUhU/bG9jYWw6Ly9tZWRpYS8xSi9KQy82MFIzMEMxRzZNUktKQzFKLzc3OTA4YTNjLmpwZWc","2025-12-09 20:00:03+00","2025-12-01 11:30:21+00",,"2025-09-11 07:08:16+00",268
